race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,11,11,Touristic,Touristic,Touristic,3,Peter Snowden,Andrew Adkins,$12,8.2
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,12,12,Glory Daze,Glory Daze,Glory Daze,17,Ciaron Maher,Adam Farragher,$23,4.6
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,13,13,Nellie Leylax,Nellie Leylax,Nellie Leylax,13,Annabel & Rob Archibald,Alysha Collett,$15,3.7
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,14,14,You Wahng,You Wahng,You Wahng,5,Kris Lees,Jay Ford,$18,7.9
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,15,15,Imperialist,Imperialist,Imperialist,16,Chris Waller,Ashley Morgan,$19,5.9
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,16,16,Portland,Portland,Portland,12,Matthew Smith,Winona Costin,$11,6.8
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,17,17,Zaphod,Zaphod,Zaphod,11,Kris Lees,Andrew Gibbons,$19,3.6
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,18,18,Caboche,Caboche,Caboche,20,Chris Waller,Tyler Schiller,$101,6.1
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,19,19,Black Run,Black Run,Black Run,9,Annabel & Rob Archibald,Braith Nock,$21,2.9
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,20,20,Thebudgiesmugla,Thebudgiesmugla,Thebudgiesmugla,18,Bjorn Baker,Reece Jones,$8.5,4.6
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,2,2,Midnight Opal,Midnight Opal,Midnight Opal,5,Nathan Doyle,Shannen Llewellyn (a-3),$7,5.1
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,5,5,Our Last Cash,Our Last Cash,Our Last Cash,16,Donna Scott,Alysha Collett,$41,7.1
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,9,9,Hay Street,Hay Street,Hay Street,14,Annabel & Rob Archibald,Braith Nock (a-1.5),$2.6,2.4
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,10,10,Sir Ravanelli,Sir Ravanelli,Sir Ravanelli,10,Terry Evans,Andrew Gibbons,$23,5
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,11,11,Who Ever Thought,Who Ever Thought,Who Ever Thought,4,Jeremy Gask,William Stanley (a-3),$34,3
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,12,12,Damien,Damien,Damien,1,Kris Lees,Tyler Schiller,$8,6.8
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,13,13,Applaud,Applaud,Applaud,6,Peter Snowden,Mitch Stapleford (a-3),$10,6.3
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,14,14,Pokerjack,Pokerjack,Pokerjack,19,Tash Burleigh,Winona Costin,$34,4.7
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,15,15,Stardeel,Stardeel,Stardeel,15,Bjorn Baker,Ashley Morgan,$14,6
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,16,16,Silvanito,Silvanito,Silvanito,21,Nathan Doyle,Regan Bayliss,$15,5.8
R10,Rosehill Gardens,10,4:20 pm Denham Carter Handicap,1200m,Handicap,Heavy 9,True,18,18,Just Response,Just Response,Just Response,13,Nathan Doyle,Andrew Adkins,$6,1.4
